Token ID,Owner Address,Attribute rank,Attribute specie
977,real_owner_address,,
978,real_owner_address,,
979,real_owner_address,,
980,real_owner_address,,
982,real_owner_address,,
983,real_owner_address,,
984,real_owner_address,,
985,real_owner_address,,
986,real_owner_address,,
987,real_owner_address,,
988,real_owner_address,,
989,real_owner_address,,
990,real_owner_address,,
991,real_owner_address,,
992,real_owner_address,,
993,real_owner_address,,
994,real_owner_address,,
995,real_owner_address,,
997,real_owner_address,,
998,real_owner_address,,
999,real_owner_address,,
1000,real_owner_address,,
1001,real_owner_address,,
1002,real_owner_address,,
1003,real_owner_address,,
1004,real_owner_address,,
1005,real_owner_address,,
1006,real_owner_address,,
1007,real_owner_address,,
1008,real_owner_address,,
1010,real_owner_address,,
1011,real_owner_address,,
1012,real_owner_address,,
1013,real_owner_address,,
1014,real_owner_address,,
1015,real_owner_address,,
1016,real_owner_address,,
1017,real_owner_address,,
1018,real_owner_address,,
1020,real_owner_address,,
1021,real_owner_address,,
1022,real_owner_address,,
1024,real_owner_address,,
1025,real_owner_address,,
1026,real_owner_address,,
1027,real_owner_address,,
1029,real_owner_address,,
1030,real_owner_address,,
1031,real_owner_address,,
1032,real_owner_address,,
1033,real_owner_address,,
1034,real_owner_address,,
1035,real_owner_address,,
1036,real_owner_address,,
1037,real_owner_address,,
1038,real_owner_address,,
1039,real_owner_address,,
1040,real_owner_address,,
1041,real_owner_address,,
1042,real_owner_address,,
1043,real_owner_address,,
1044,real_owner_address,,
1046,real_owner_address,,
1048,real_owner_address,,
1049,real_owner_address,,
1050,real_owner_address,,
1051,real_owner_address,,
1053,real_owner_address,,
1054,real_owner_address,,
1055,real_owner_address,,
1056,real_owner_address,,
1057,real_owner_address,,
1058,real_owner_address,,
1059,real_owner_address,,
1060,real_owner_address,,
1062,real_owner_address,,
1063,real_owner_address,,
1064,real_owner_address,,
1065,real_owner_address,,
1066,real_owner_address,,
1068,real_owner_address,,
1070,real_owner_address,,
1071,real_owner_address,,
1072,real_owner_address,,
1074,real_owner_address,,
1075,real_owner_address,,
1076,real_owner_address,,
1077,real_owner_address,,
1079,real_owner_address,,
1081,real_owner_address,,
1082,real_owner_address,,
1084,real_owner_address,,
1085,real_owner_address,,
1086,real_owner_address,,
1087,real_owner_address,,
1089,real_owner_address,,
1090,real_owner_address,,
1092,real_owner_address,,
1093,real_owner_address,,
1095,real_owner_address,,
1096,real_owner_address,,
1097,real_owner_address,,
1098,real_owner_address,,
1099,real_owner_address,,
1100,real_owner_address,,
1101,real_owner_address,,
1102,real_owner_address,,
1103,real_owner_address,,
1104,real_owner_address,,
1105,real_owner_address,,
1106,real_owner_address,,
1109,real_owner_address,,
1110,real_owner_address,,
1111,real_owner_address,,
1113,real_owner_address,,
1114,real_owner_address,,
1115,real_owner_address,,
1116,real_owner_address,,
1117,real_owner_address,,
1121,real_owner_address,,
1122,real_owner_address,,
1124,real_owner_address,,
1125,real_owner_address,,
1126,real_owner_address,,
1128,real_owner_address,,
1129,real_owner_address,,
1130,real_owner_address,,
1131,real_owner_address,,
1132,real_owner_address,,
1133,real_owner_address,,
1135,real_owner_address,,
1136,real_owner_address,,
1137,real_owner_address,,
1138,real_owner_address,,
1140,real_owner_address,,
1141,real_owner_address,,
1142,real_owner_address,,
1143,real_owner_address,,
1144,real_owner_address,,
1145,real_owner_address,,
1146,real_owner_address,,
1147,real_owner_address,,
1148,real_owner_address,,
1150,real_owner_address,,
1151,real_owner_address,,
1152,real_owner_address,,
1153,real_owner_address,,
1155,real_owner_address,,
1156,real_owner_address,,
1157,real_owner_address,,
1158,real_owner_address,,
1160,real_owner_address,,
1161,real_owner_address,,
1163,real_owner_address,,
1164,real_owner_address,,
1165,real_owner_address,,
1166,real_owner_address,,
1167,real_owner_address,,
1168,real_owner_address,,
1169,real_owner_address,,
1172,real_owner_address,,
1174,real_owner_address,,
1175,real_owner_address,,
1176,real_owner_address,,
1177,real_owner_address,,
1178,real_owner_address,,
1180,real_owner_address,,
1181,real_owner_address,,
1182,real_owner_address,,
1183,real_owner_address,,
1185,real_owner_address,,
1187,real_owner_address,,
1188,real_owner_address,,
1189,real_owner_address,,
1190,real_owner_address,,
1191,real_owner_address,,
1193,real_owner_address,,
1195,real_owner_address,,
1196,real_owner_address,,
1198,real_owner_address,,
1199,real_owner_address,,
1200,real_owner_address,,
1201,real_owner_address,,
1202,real_owner_address,,
1203,real_owner_address,,
1204,real_owner_address,,
1205,real_owner_address,,
1206,real_owner_address,,
1207,real_owner_address,,
1210,real_owner_address,,
1211,real_owner_address,,
1212,real_owner_address,,
1213,real_owner_address,,
1214,real_owner_address,,
1215,real_owner_address,,
1216,real_owner_address,,
1217,real_owner_address,,
1218,real_owner_address,,
1219,real_owner_address,,
1220,real_owner_address,,
1221,real_owner_address,,
1222,real_owner_address,,
1223,real_owner_address,,
1224,real_owner_address,,
1228,real_owner_address,,
1229,real_owner_address,,
1230,real_owner_address,,
1231,real_owner_address,,
1232,real_owner_address,,
1233,real_owner_address,,
1234,real_owner_address,,
1235,real_owner_address,,
1236,real_owner_address,,
1237,real_owner_address,,
1238,real_owner_address,,
1239,real_owner_address,,
1240,real_owner_address,,
1241,real_owner_address,,
1242,real_owner_address,,
1243,real_owner_address,,
1244,real_owner_address,,
1245,real_owner_address,,
1247,real_owner_address,,
1248,real_owner_address,,
1250,real_owner_address,,
1251,real_owner_address,,
1253,real_owner_address,,
1254,real_owner_address,,
1256,real_owner_address,,
1259,real_owner_address,,
1260,real_owner_address,,
1261,real_owner_address,,
1262,real_owner_address,,
1263,real_owner_address,,
1265,real_owner_address,,
1267,real_owner_address,,
1268,real_owner_address,,
1269,real_owner_address,,
1270,real_owner_address,,
1271,real_owner_address,,
1272,real_owner_address,,
1273,real_owner_address,,
1274,real_owner_address,,
1275,real_owner_address,,
1278,real_owner_address,,
1280,real_owner_address,,
1281,real_owner_address,,
1282,real_owner_address,,
1283,real_owner_address,,
1284,real_owner_address,,
1285,real_owner_address,,
1286,real_owner_address,,
1287,real_owner_address,,
1289,real_owner_address,,
1290,real_owner_address,,
1291,real_owner_address,,
1292,real_owner_address,,
1294,real_owner_address,,
1295,real_owner_address,,
1296,real_owner_address,,
1298,real_owner_address,,
1299,real_owner_address,,
1300,real_owner_address,,
1301,real_owner_address,,
1302,real_owner_address,,
1303,real_owner_address,,
1304,real_owner_address,,
1305,real_owner_address,,
1306,real_owner_address,,
1307,real_owner_address,,
1308,real_owner_address,,
1309,real_owner_address,,
1310,real_owner_address,,
1311,real_owner_address,,
1312,real_owner_address,,
1313,real_owner_address,,
1315,real_owner_address,,
1316,real_owner_address,,
1318,real_owner_address,,
1319,real_owner_address,,
1320,real_owner_address,,
1321,real_owner_address,,
1322,real_owner_address,,
1323,real_owner_address,,
1324,real_owner_address,,
1325,real_owner_address,,
1326,real_owner_address,,
1327,real_owner_address,,
1328,real_owner_address,,
1329,real_owner_address,,
1331,real_owner_address,,
1332,real_owner_address,,
1333,real_owner_address,,
1334,real_owner_address,,
1335,real_owner_address,,
1336,real_owner_address,,
1337,real_owner_address,,
1339,real_owner_address,,
1340,real_owner_address,,
1341,real_owner_address,,
1342,real_owner_address,,
1343,real_owner_address,,
1346,real_owner_address,,
1348,real_owner_address,,
1349,real_owner_address,,
1350,real_owner_address,,
1354,real_owner_address,,
1355,real_owner_address,,
1356,real_owner_address,,
1358,real_owner_address,,
1359,real_owner_address,,
1360,real_owner_address,,
1361,real_owner_address,,
1362,real_owner_address,,
1364,real_owner_address,,
1365,real_owner_address,,
1366,real_owner_address,,
1367,real_owner_address,,
1368,real_owner_address,,
1369,real_owner_address,,
1370,real_owner_address,,
1371,real_owner_address,,
1372,real_owner_address,,
1373,real_owner_address,,
1374,real_owner_address,,
1375,real_owner_address,,
1377,real_owner_address,,
1378,real_owner_address,,
1379,real_owner_address,,
